"SURVEY_ID","CUSTOMER_ID","PRODUCT_ID","SURVEY_DATE","SURVEY_CHANNEL","SURVEY_VERSION","COMPLETION_STATUS","CUSTOMER_AGE_RANGE","CUSTOMER_GENDER","CUSTOMER_LOCATION","CUSTOMER_SEGMENT","PRODUCT_NAME","PRODUCT_CATEGORY","PRODUCT_SUBCATEGORY","PRODUCT_PRICE","PURCHASE_DATE","OVERALL_SATISFACTION","PRODUCT_QUALITY_RATING","VALUE_FOR_MONEY_RATING","DELIVERY_RATING","CUSTOMER_SERVICE_RATING","EASE_OF_USE_RATING","NPS_SCORE","WOULD_RECOMMEND","WOULD_PURCHASE_AGAIN","MEETS_EXPECTATIONS","REVIEW_TEXT","POSITIVE_FEEDBACK","NEGATIVE_FEEDBACK","IMPROVEMENT_SUGGESTIONS","ADDITIONAL_COMMENTS","TIME_TO_COMPLETE_SECONDS","SURVEY_SOURCE"
"SUR0536","CUST0536","PROD036","2024-10-05 22:58:00","email","v2.1","partial","55-64","Female","Indianapolis, IN","vip","Align Tank","Women's Tops","Tank Tops",58.0,"2024-09-26",3.0,4.0,"","","",3.0,"","",False,True,"Decent for travel but could be softer.","","","","",96,"app_notification"
"SUR0537","CUST0537","PROD037","2024-05-28 17:35:00","web","v2.1","partial","25-34","Male","Albuquerque, NM","vip","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-05-13",1.0,2.0,1.0,1.0,"",1.0,2.0,False,False,"","Poor quality. poor fit and doesn't fit well.","","","","",48,"post_purchase"
"SUR0538","CUST0538","PROD038","2024-04-10 14:37:00","email","v2.1","completed","35-44","Female","Chicago, IL","at_risk","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-03-27",3.0,2.0,2.0,3.0,4.0,3.0,5.0,False,False,True,"Comfortable fabric but packaging could improve.","","Quality control issues","Improve durability","Not impressed",316,"app_notification"
"SUR0539","CUST0539","PROD039","2024-03-10 14:35:00","sms","v2.1","abandoned","35-44","Male","Philadelphia, PA","vip","Groove Super-High-Rise Flared Pant","Women's Bottoms","Pants",128.0,"2024-02-26","","","","","","","","","","","","","","","",37,"email_campaign"
"SUR0540","CUST0540","PROD040","2024-02-19 10:33:00","sms","v2.1","partial","35-44","Non-binary","Omaha, NE","vip","Align Tank","Women's Tops","Tank Tops",58.0,"2024-02-04",4.0,3.0,"",4.0,"",3.0,"",True,True,True,"These exceeded my expectations! perfect length and great value.","Perfect fit and feel","","","",46,"app_notification"
"SUR0541","CUST0541","PROD041","2024-07-25 18:00:00","web","v2.1","partial","55-64","Male","Houston, TX","new","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-07-14",4.0,"",4.0,3.0,"",5.0,"","",True,True,"Amazing fit! perfect fit and I've already ordered more.","Perfect for active lifestyle","","","",68,"post_purchase"
"SUR0542","CUST0542","PROD042","2024-11-17 12:46:00","web","v2.1","completed","45-54","Non-binary","Oakland, CA","returning","Align High-Rise Pant 25""","Women's Bottoms","Leggings",128.0,"2024-11-12",4.0,3.0,4.0,3.0,3.0,3.0,6.0,True,True,True,"These are amazing! So comfortable and perfect for hiking.","Exceeded all expectations","","Consider adding pockets","Will definitely buy more colors",367,"post_purchase"
"SUR0543","CUST0543","PROD043","2024-07-26 15:11:00","web","v2.1","partial","25-34","Non-binary","Indianapolis, IN","at_risk","Reversible Mat 5mm","Accessories","Yoga Equipment",88.0,"2024-07-05",1.0,2.0,"",2.0,"","",7.0,False,"","","Not what I expected. see-through fabric and uncomfortable.","","","","",43,"email_campaign"
"SUR0544","CUST0544","PROD044","2024-08-25 14:52:00","web","v2.1","abandoned","25-34","Female","Denver, CO","at_risk","All Yours Tee","Women's Tops","Shirts",68.0,"2024-08-24","","","","","","","","","","","","","","","",12,"app_notification"
"SUR0545","CUST0545","PROD045","2024-11-26 18:57:00","mobile","v2.1","partial","55-64","Male","Chicago, IL","vip","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-11-17",1.0,2.0,"",1.0,"","","",False,False,False,"Quality issues. rough texture and poor construction.","","","","",47,"app_notification"
"SUR0546","CUST0546","PROD046","2024-05-22 20:48:00","sms","v2.1","partial","35-44","Male","Phoenix, AZ","at_risk","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-05-03",4.0,5.0,2.0,5.0,"","",9.0,"",True,True,"Love these! Great quality and versatile style.","Exceeded all expectations","","","",71,"email_campaign"
"SUR0547","CUST0547","PROD047","2024-04-28 20:51:00","sms","v2.1","completed","25-34","Female","Jacksonville, FL","at_risk","Energy Bra High Neck","Women's Intimates","Sports Bras",58.0,"2024-04-08",3.0,2.0,3.0,2.0,3.0,3.0,8.0,False,False,True,"They're comfortable but price is steep.","","Quality control issues","Improve fabric quality","",446,"post_purchase"
"SUR0548","CUST0548","PROD048","2024-03-09 18:36:00","sms","v2.1","abandoned","25-34","Female","Indianapolis, IN","at_risk","Fundamental T-Shirt","Men's Tops","Shirts",58.0,"2024-03-01","","","","","","","","","","","","","","","",20,"website_popup"
"SUR0549","CUST0549","PROD049","2024-08-10 21:33:00","web","v2.1","completed","25-34","Female","Atlanta, GA","new","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-07-15",2.0,1.0,1.0,2.0,3.0,3.0,2.0,False,False,False,"Poor quality. uncomfortable seams and doesn't fit well.","","Doesn't meet expectations","Better value for money","",545,"post_purchase"
"SUR0550","CUST0550","PROD050","2024-09-13 13:22:00","sms","v2.1","abandoned","55-64","Female","Phoenix, AZ","at_risk","Perfectly Oversized Crew","Women's Outerwear","Sweatshirts",118.0,"2024-08-16","","","","","","","","","","","","","","","",15,"app_notification"
"SUR0551","CUST0551","PROD001","2024-03-06 20:33:00","web","v2.1","abandoned","18-24","Female","Albuquerque, NM","returning","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-03-05","","","","","","","","","","","","","","","",28,"website_popup"
"SUR0552","CUST0552","PROD002","2024-05-08 14:45:00","mobile","v2.1","abandoned","18-24","Female","Denver, CO","new","Surge Hybrid Short 7""","Men's Bottoms","Shorts",78.0,"2024-04-25","","","","","","","","","","","","","","","",44,"website_popup"
"SUR0553","CUST0553","PROD003","2024-12-23 22:07:00","web","v2.1","partial","45-54","Male","Miami, FL","new","Scuba Oversized Full-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-12-14",3.0,"",1.0,4.0,"",4.0,"",False,False,"","They're comfortable but could use pockets.","","","","",83,"app_notification"
"SUR0554","CUST0554","PROD004","2024-11-02 19:39:00","web","v2.1","completed","55-64","Male","Dallas, TX","vip","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-10-17",4.0,5.0,3.0,4.0,4.0,4.0,7.0,True,True,True,"These are amazing! So comfortable and perfect for yoga.","Excellent construction and durability","","More seasonal colors","",448,"post_purchase"
"SUR0555","CUST0555","PROD005","2024-12-15 18:47:00","sms","v2.1","abandoned","55-64","Male","Houston, TX","at_risk","Align High-Rise Pant 28""","Women's Bottoms","Leggings",128.0,"2024-12-01","","","","","","","","","","","","","","","",45,"email_campaign"
"SUR0556","CUST0556","PROD006","2024-03-11 09:28:00","email","v2.1","partial","55-64","Male","Detroit, MI","returning","Align Ribbed High-Rise Pant 25""","Women's Bottoms","Leggings",138.0,"2024-03-03",3.0,2.0,3.0,2.0,"","",0.0,False,False,True,"Good basic bottom but packaging could improve.","","","","",67,"post_purchase"
"SUR0557","CUST0557","PROD007","2024-03-07 17:25:00","email","v2.1","abandoned","18-24","Non-binary","Phoenix, AZ","new","Power Pivot Tank","Women's Tops","Tank Tops",68.0,"2024-02-20","","","","","","","","","","","","","","","",32,"email_campaign"
"SUR0558","CUST0558","PROD008","2024-04-22 15:45:00","email","v2.1","partial","35-44","Non-binary","Denver, CO","returning","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-04-20",3.0,4.0,1.0,2.0,"","","",False,False,True,"They're comfortable but could be more fitted.","","","","",113,"post_purchase"
"SUR0559","CUST0559","PROD009","2024-08-20 09:01:00","email","v2.1","completed","18-24","Male","Seattle, WA","at_risk","Cates Tee","Women's Tops","Shirts",68.0,"2024-08-11",5.0,5.0,4.0,4.0,5.0,5.0,10.0,True,True,True,"Obsessed with these! great stretch and I live in them.","Perfect fit and feel","","","Perfect for my lifestyle",113,"post_purchase"
"SUR0560","CUST0560","PROD010","2024-12-04 12:02:00","email","v2.1","abandoned","35-44","Female","Long Beach, CA","vip","Commission Short Sleeve Shirt","Men's Tops","Shirts",128.0,"2024-11-09","","","","","","","","","","","","","","","",56,"email_campaign"
"SUR0561","CUST0561","PROD011","2024-11-14 14:55:00","email","v2.1","abandoned","18-24","Female","Sacramento, CA","at_risk","All Yours Tee","Women's Tops","Shirts",68.0,"2024-10-31","","","","","","","","","","","","","","","",46,"app_notification"
"SUR0562","CUST0562","PROD012","2024-09-22 12:10:00","web","v2.1","partial","45-54","Non-binary","San Francisco, CA","returning","City Excursion Short 11""","Men's Bottoms","Shorts",88.0,"2024-09-19",5.0,"",5.0,5.0,"",5.0,"","","",True,"Best bottom ever! lightweight feel and so comfortable.","Perfect for active lifestyle","","","",86,"website_popup"
"SUR0563","CUST0563","PROD013","2024-08-24 08:28:00","mobile","v2.1","partial","45-54","Female","Detroit, MI","at_risk","Align High-Rise Pant 25""","Women's Bottoms","Leggings",128.0,"2024-08-05",5.0,5.0,3.0,5.0,"","",7.0,True,"",True,"Obsessed with these! stays put during workouts and I live in them.","","","","",53,"post_purchase"
"SUR0564","CUST0564","PROD014","2024-12-16 16:55:00","web","v2.1","abandoned","55-64","Male","Chicago, IL","returning","Align Tank","Women's Tops","Tank Tops",58.0,"2024-12-07","","","","","","","","","","","","","","","",32,"website_popup"
"SUR0565","CUST0565","PROD015","2024-10-03 19:02:00","sms","v2.1","completed","25-34","Male","San Antonio, TX","new","Scuba Oversized Half-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-09-25",3.0,4.0,2.0,4.0,3.0,2.0,7.0,False,False,True,"Decent for daily wear but could use more colors.","","Quality control issues","Improve durability","",403,"post_purchase"
"SUR0566","CUST0566","PROD016","2024-07-27 22:41:00","mobile","v2.1","partial","45-54","Male","Colorado Springs, CO","new","Bowline Short 8""","Men's Bottoms","Shorts",78.0,"2024-07-17",5.0,"",5.0,5.0,"","","",True,True,True,"These are amazing! So comfortable and perfect for work.","","","","",78,"post_purchase"
"SUR0567","CUST0567","PROD017","2024-11-28 09:04:00","web","v2.1","abandoned","55-64","Non-binary","Kansas City, MO","at_risk","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2024-11-08","","","","","","","","","","","","","","","",43,"post_purchase"
"SUR0568","CUST0568","PROD018","2024-09-23 15:20:00","email","v2.1","completed","25-34","Non-binary","Denver, CO","returning","Commission Pant Classic 32""","Men's Bottoms","Pants",138.0,"2024-09-15",4.0,5.0,2.0,5.0,3.0,4.0,9.0,True,True,True,"Love these! Great quality and flattering design.","Amazing comfort and style","","Maybe a softer fabric version","",295,"website_popup"
"SUR0569","CUST0569","PROD019","2024-08-17 20:26:00","sms","v2.1","abandoned","55-64","Female","Mesa, AZ","returning","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2024-07-28","","","","","","","","","","","","","","","",28,"email_campaign"
"SUR0570","CUST0570","PROD020","2024-06-23 13:07:00","sms","v2.1","abandoned","45-54","Male","Tucson, AZ","returning","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-05-25","","","","","","","","","","","","","","","",39,"email_campaign"
"SUR0571","CUST0571","PROD021","2024-01-08 10:07:00","web","v2.1","completed","35-44","Non-binary","Minneapolis, MN","at_risk","Swiftly Tech Long Sleeve 2.0","Women's Tops","Shirts",88.0,"2023-12-12",4.0,5.0,2.0,3.0,3.0,5.0,10.0,True,True,True,"These are perfect! flattering design and great for pilates.","Perfect for active lifestyle","","Consider adding pockets","",307,"post_purchase"
"SUR0572","CUST0572","PROD022","2024-12-30 12:07:00","web","v2.1","completed","35-44","Non-binary","Long Beach, CA","new","License to Train Short 7""","Men's Bottoms","Shorts",78.0,"2024-12-15",5.0,5.0,4.0,5.0,5.0,5.0,10.0,True,True,True,"Perfect for errands! supportive design and fits perfectly.","Perfect for active lifestyle","","","",581,"website_popup"
"SUR0573","CUST0573","PROD023","2024-02-12 10:57:00","sms","v2.1","partial","55-64","Non-binary","Nashville, TN","at_risk","Align High-Rise Pant 25""","Women's Bottoms","Leggings",128.0,"2024-02-06",4.0,3.0,3.0,5.0,"","","",True,"",True,"Perfect for workouts! buttery soft fabric and fits perfectly.","","","","",56,"app_notification"
"SUR0574","CUST0574","PROD024","2024-08-08 16:17:00","email","v2.1","completed","55-64","Male","San Antonio, TX","vip","Drysense Tank","Men's Tops","Tank Tops",58.0,"2024-07-29",3.0,3.0,1.0,2.0,3.0,3.0,8.0,False,False,True,"They're okay but packaging could improve.","","Poor value for money","More color options","Poor value",580,"post_purchase"
"SUR0575","CUST0575","PROD025","2024-03-27 08:38:00","sms","v2.1","completed","55-64","Non-binary","Fort Worth, TX","new","Wunder Train High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-03-20",3.0,4.0,2.0,4.0,3.0,4.0,5.0,False,False,True,"Functional but sizing runs a bit small.","","Fit is not flattering","More size options","",565,"website_popup"
"SUR0576","CUST0576","PROD026","2024-05-14 09:55:00","email","v2.1","completed","35-44","Non-binary","Virginia Beach, VA","new","Hotty Hot Short 2.5""","Women's Bottoms","Shorts",68.0,"2024-04-20",2.0,1.0,2.0,2.0,2.0,2.0,6.0,False,False,False,"Disappointed with poor construction. Expected more from Lululemon.","","Quality control issues","Better size chart needed","",593,"email_campaign"
"SUR0577","CUST0577","PROD027","2024-06-11 11:53:00","mobile","v2.1","completed","18-24","Non-binary","Raleigh, NC","new","Fundamental T-Shirt","Men's Tops","Shirts",58.0,"2024-05-14",5.0,5.0,3.0,5.0,5.0,4.0,10.0,True,True,True,"Amazing fit! moisture-wicking technology and I've already ordered more.","Perfect for active lifestyle","","","Will definitely buy more colors",588,"app_notification"
"SUR0578","CUST0578","PROD028","2024-04-19 08:27:00","mobile","v2.1","completed","45-54","Non-binary","Colorado Springs, CO","returning","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-03-27",3.0,3.0,3.0,4.0,2.0,4.0,6.0,False,False,True,"Nice bottom but packaging could improve.","","Material feels cheap","Improve fit and comfort","",359,"app_notification"
"SUR0579","CUST0579","PROD029","2024-12-08 15:31:00","email","v2.1","completed","45-54","Non-binary","Detroit, MI","at_risk","Everywhere Belt Bag","Accessories","Bags",38.0,"2024-12-04",5.0,5.0,4.0,5.0,5.0,4.0,10.0,True,True,True,"Perfect for running! comfortable all day and fits perfectly.","Outstanding quality as always","","","",415,"email_campaign"
"SUR0580","CUST0580","PROD030","2024-12-22 14:45:00","mobile","v2.1","completed","45-54","Male","Long Beach, CA","at_risk","Hotty Hot Short 2.5""","Women's Bottoms","Shorts",68.0,"2024-12-13",4.0,4.0,2.0,5.0,4.0,4.0,8.0,True,True,True,"These are perfect! smooth texture and great for pilates.","Exceeded all expectations","","Consider adding pockets","",115,"website_popup"
"SUR0581","CUST0581","PROD031","2024-05-17 15:46:00","sms","v2.1","partial","35-44","Non-binary","Chicago, IL","vip","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2024-04-28",5.0,5.0,5.0,4.0,"","",0.0,"",True,"","","","","","",100,"email_campaign"
"SUR0582","CUST0582","PROD032","2024-02-02 18:03:00","mobile","v2.1","abandoned","25-34","Male","Mesa, AZ","returning","Drysense Short Sleeve","Men's Tops","Shirts",68.0,"2024-01-05","","","","","","","","","","","","","","","",28,"app_notification"
"SUR0583","CUST0583","PROD033","2024-03-23 22:23:00","web","v2.1","completed","45-54","Female","Sacramento, CA","returning","License to Train Short 7""","Men's Bottoms","Shorts",78.0,"2024-02-27",5.0,4.0,5.0,5.0,5.0,4.0,8.0,True,True,True,"Incredible quality! buttery soft fabric and worth every penny.","Excellent construction and durability","","","",313,"post_purchase"
"SUR0584","CUST0584","PROD034","2024-01-18 12:47:00","email","v2.1","completed","45-54","Non-binary","Memphis, TN","returning","Align Ribbed High-Rise Pant 25""","Women's Bottoms","Leggings",138.0,"2024-01-15",4.0,5.0,4.0,4.0,3.0,3.0,10.0,True,True,True,"Perfect for work! stays put during workouts and fits perfectly.","Perfect fit and feel","","Additional size options","",379,"post_purchase"
"SUR0585","CUST0585","PROD035","2024-06-14 14:32:00","mobile","v2.1","completed","18-24","Male","Seattle, WA","at_risk","Like a Cloud Bra","Women's Intimates","Sports Bras",68.0,"2024-05-24",4.0,4.0,3.0,4.0,3.0,3.0,9.0,True,True,True,"Incredible quality! comfortable all day and worth every penny.","Great design and functionality","","Extended length options","",310,"website_popup"
"SUR0586","CUST0586","PROD036","2024-07-14 08:31:00","sms","v2.1","completed","45-54","Male","Tampa, FL","new","Energy Bra High Neck","Women's Intimates","Sports Bras",58.0,"2024-07-01",5.0,5.0,4.0,5.0,5.0,4.0,9.0,True,True,True,"Perfect for lounging! smooth texture and fits perfectly.","Amazing comfort and style","","","Exceeded my expectations",272,"post_purchase"
"SUR0587","CUST0587","PROD037","2024-09-07 17:15:00","mobile","v2.1","completed","25-34","Male","Colorado Springs, CO","at_risk","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-08-29",4.0,5.0,3.0,3.0,3.0,4.0,10.0,True,True,True,"These are perfect! lightweight feel and great for work.","Incredible fabric quality and fit","","Maybe a softer fabric version","",560,"app_notification"
"SUR0588","CUST0588","PROD038","2024-10-06 15:20:00","web","v2.1","completed","25-34","Male","Baltimore, MD","at_risk","Wunder Puff Jacket","Women's Outerwear","Jackets",248.0,"2024-09-13",2.0,1.0,1.0,1.0,3.0,3.0,2.0,False,False,False,"Overpriced for what you get. rough texture.","","Fit is not flattering","Better size chart needed","",567,"app_notification"
"SUR0589","CUST0589","PROD039","2024-03-28 18:51:00","sms","v2.1","completed","45-54","Female","Arlington, TX","at_risk","Drysense Short Sleeve","Men's Tops","Shirts",68.0,"2024-03-24",4.0,4.0,4.0,5.0,4.0,5.0,8.0,True,True,True,"Best top ever! amazing quality and so comfortable.","Perfect for active lifestyle","","Additional size options","Exceeded my expectations",440,"website_popup"
"SUR0590","CUST0590","PROD040","2024-09-22 17:16:00","mobile","v2.1","abandoned","45-54","Female","El Paso, TX","returning","Power Pivot Tank","Women's Tops","Tank Tops",68.0,"2024-09-21","","","","","","","","","","","","","","","",21,"app_notification"
